stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
1982679278,7/6/21 17:46,New York declares gun violence a 'disaster emergency',https://mb.com.ph/2021/07/07/new-york-declares-gun-violence-a-disaster-emergency/?utm_source=rss&utm_medium=rss&utm_campaign=new-york-declares-gun-violence-a-disaster-emergency,en,FALSE,,300382,Manila Bulletin,http://www.mb.com.ph/
1982696949,7/6/21 18:17,"Grand Jury: Fire protection districts need more funding, resources for fire season",https://www.thereporter.com/2021/07/06/grand-jury-fire-protection-districts-need-more-funding-resources-for-fire-season/,en,FALSE,,28057,The Reporter,http://www.thereporter.com/
1982743821,7/6/21 10:27,Xinjiang Denialists Are Only Aiding Imperialism,https://www.thenation.com/article/world/china-xinjiang-genocide-denial/,en,FALSE,,1008,Nation,http://thenation.com/
1982749224,7/6/21 8:00,"Headlines for July  6, 2021",http://www.democracynow.org/2021/7/6/headlines,en,FALSE,,1721,Democracy Now!,http://www.democracynow.org/
1982751776,7/6/21 7:48,The Pandemic Proved We Don’t Need Bail,https://www.motherjones.com/crime-justice/2021/07/the-pandemic-proved-we-dont-need-bail/,en,FALSE,,1112,Mother Jones,http://www.motherjones.com/
1982784191,7/6/21 21:19,A federal court rethinks the practice of punishing drug use as murder,https://www.alternet.org/2021/07/use/,en,FALSE,,56758,Alternet,https://www.alternet.org/
1982790524,7/6/21 14:20,"In Echo of Trump, Boris Johnson Says UK Must “Learn to Live With” Rising COVID",https://truthout.org/articles/in-echo-of-trump-boris-johnson-says-uk-must-learn-to-live-with-rising-covid/,en,FALSE,,64110,truthout.org,http://truthout.org/
1983070487,7/7/21 1:09,New York declares gun violence a ‘disaster emergency’,https://newsinfo.inquirer.net/1456813/new-york-declares-gun-violence-a-disaster-emergency/,en,FALSE,,66218,showbizandstyle.inquirer.net,http://showbizandstyle.inquirer.net/
1983096852,7/6/21 18:19,Jockeying starts over how to spend $5b in federal aid,https://commonwealthmagazine.org/state-government/jockeying-starts-over-how-to-spend-5b-in-federal-aid/?utm_source=rss&utm_medium=rss&utm_campaign=jockeying-starts-over-how-to-spend-5b-in-federal-aid,en,FALSE,,87779,commonwealthmagazine.org,http://www.commonwealthmagazine.org/#spider
1983157054,7/7/21 6:27,Why there is little reason to save in naira,https://nairametrics.com/2021/07/07/why-there-is-little-reason-to-save-in-naira/,en,FALSE,,767673,Nairametrics,http://nairametrics.com/
1983234764,7/7/21 7:35,Yorkshire Ripper Peter Sutcliffe's inquest to focus on last 17 days of his life,https://www.chroniclelive.co.uk/news/north-east-news/yorkshire-ripper-peter-sutcliffes-inquest-20990724,en,FALSE,,110647,chroniclelive.co.uk,http://chroniclelive.co.uk/
1983321756,7/7/21 9:15,President Jovenel Moïse of Haiti was assassinated,https://boingboing.net/2021/07/07/president-jovenel-moise-of-haiti-was-assassinated.html?utm_source=rss&utm_medium=rss&utm_campaign=president-jovenel-moise-of-haiti-was-assassinated,en,FALSE,,1720,Boing Boing,http://boingboing.net
